Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 15+, female",BAR.SCHL.15UP.FE,2.94
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,9.17
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,9.29
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,8.96
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,8.49
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,7.54
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,7.28
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,7.14
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,5.84
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 20-24, total",BAR.SCHL.2024,5.78
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,9.14
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,9.22
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,8.76
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,8.19
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,7.66
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,7.36
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,6.62
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,5.22
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 20-24, female",BAR.SCHL.2024.FE,5.1
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,8.87
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,8.79
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,8.35
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,7.77
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,7.26
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,7.1
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,5.84
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,5.78
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 25-29, total",BAR.SCHL.2529,4.97
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,8.8
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,8.61
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,8.06
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,7.58
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,7.34
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,6.57
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,5.21
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,5.1
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 25-29, female",BAR.SCHL.2529.FE,4.36
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,7.12
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,6.86
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,6.47
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,5.69
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,4.83
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,4.38
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,3.87
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,3.25
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 25+, total",BAR.SCHL.25UP,2.61
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,6.61
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,6.18
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,5.64
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,5.1
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,4.45
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,3.73
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,3.04
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,2.41
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 25+, female",BAR.SCHL.25UP.FE,1.79
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,8.44
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,8.14
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,7.99
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,7.57
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,7.04
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,5.62
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,5.78
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,4.97
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 30-34, total",BAR.SCHL.3034,4.84
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,8.29
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,7.86
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,7.57
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,7.36
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,6.52
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,5.22
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,5.1
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,4.36
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 30-34, female",BAR.SCHL.3034.FE,4.09
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,7.8
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,7.95
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,7.93
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,7.1
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,5.35
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,5.59
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,4.97
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,4.84
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 35-39, total",BAR.SCHL.3539,3.3
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,7.53
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,7.59
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,7.36
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,6.45
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,5.23
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,5.01
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,4.36
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,4.09
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 35-39, female",BAR.SCHL.3539.FE,2.48
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,7.79
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,7.71
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,7.17
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,5.74
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,5.35
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,4.62
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,4.84
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,3.3
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 40-44, total",BAR.SCHL.4044,3.14
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,7.5
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,7.15
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,6.37
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,5.24
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,4.91
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,4.29
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,4.09
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,2.48
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 40-44, female",BAR.SCHL.4044.FE,2.21
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,7.41
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,7.28
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,6.21
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,5.47
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,4.19
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,4.55
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,3.3
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,3.14
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 45-49, total",BAR.SCHL.4549,1.63
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,6.87
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,6.59
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,5.24
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,4.77
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,4.19
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,3.87
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,2.48
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,2.21
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 45-49, female",BAR.SCHL.4549.FE,0.57
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,7.4
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,6.12
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,5.63
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,4.62
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,4.19
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,2.99
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,3.14
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,1.63
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 50-54, total",BAR.SCHL.5054,0.91
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,6.83
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,5.22
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,4.61
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,4.07
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,3.61
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,2.25
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,2.21
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,0.57
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 50-54, female",BAR.SCHL.5054.FE,0.17
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,6.02
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,5.8
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,5.13
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,4.21
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,2.6
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,2.65
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,1.63
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,0.91
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 55-59, total",BAR.SCHL.5559,0.59
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,5.18
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,4.87
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,3.93
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,3.28
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,1.96
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,2.01
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,0.57
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,0.17
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 55-59, female",BAR.SCHL.5559.FE,0.1
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,6.02
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,5.04
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,4.24
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,2.53
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,2.06
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,1.45
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,0.91
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,0.59
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 60-64, total",BAR.SCHL.6064,0.57
China,CHN,2010,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,5.18
China,CHN,2005,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,3.89
China,CHN,2000,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,2.89
China,CHN,1995,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,1.61
China,CHN,1990,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,1.78
China,CHN,1985,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,0.66
China,CHN,1980,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,0.17
China,CHN,1975,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,0.1
China,CHN,1970,"Barro-Lee: Average years of total schooling, age 60-64, female",BAR.SCHL.6064.FE,0.09
China,CHN,2010,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,45.25
China,CHN,2005,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,44.38
China,CHN,2000,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,55.88
China,CHN,1995,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,55.85
China,CHN,1990,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,44.05
China,CHN,1985,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,31.96
China,CHN,1980,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,13.2
China,CHN,1975,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,10.97
China,CHN,1970,Barro-Lee: Percentage of female population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.FE.ZS,9.1
China,CHN,2010,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.1519.ZS,44.43
